Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
92;merde;remde;_ _ _ _ _;5;excrément;gadoue;crotte;emmerdement;boue;(Vulgaire) Excrément de personne ou d’animal.;"(Vulgaire) Chose sans valeur ; objet de mauvaise qualité.";(Vulgaire) (Injurieux) Personne méprisable, sans valeur.
93;photo;tpooh;_ _ _ _ _;5;photographie;diapositive;cliché;instantané;pellicule;Photographie.;(Équitation) Dans une course hippique, enquête sur l'arrivée visant à départager plusieurs chevaux concurrents dans le classement, photo-finish.;"Prendre une photo ; photographier."
94;droit;dotri;_ _ _ _ _;5;sincère;juste;net;franc;honnête;Qui est du côté opposé à celui de son cœur (en supposant que son cœur est du même côté que pour la majorité des êtres humains), ou encore du côté de celui de la main qui sert à écrire chez la majorité (dans le cas où on parle de soi, car on utilise cet adjectif en adoptant le point de vue de la personne dont on parle). — Note :  En ce sens, il s’oppose à gauche.;Qui se trouve à droite dans un repère quelconque.;Rectiligne ou rectilinéaire, qui va d’un point à un autre par le plus court chemin.
95;école;oecél;_ _ _ _ _;5;lycée;collège;institut;institution;cénacle;Lieu dédié à l’apprentissage.;(En particulier) Établissement où l’on enseigne les savoirs fondamentaux comme la lecture et l'écriture et qui est aussi désigné sous le nom d’école primaire.;Tous les élèves d’un tel établissement, ou l'ensemble de ses professeurs et de ses employés.
96;chef;echf;_ _ _ _;4;directeur;maître-maîtresse;dirigeant;gouverneur;leader;(Vieilli) ou (Littéraire) Tête.;(En particulier) Crâne d'un saint.;Article ou point principal.
97;boulot;lbouto;_ _ _ _ _ _;6;turbin;job;courtaud;besogne;trapu;(Familier) Petit, rondelet, gros, court, rond, arrondi.;(Familier) Personne boulotte, petite et rondelette.;"(Familier) Travail ; emploi."
98;pays;spay;_ _ _ _;4;région;terre;endroit;contrée;patrie;(Géographie) Territoire d’une nation.;(Par extension) Patrie.;Province natale.
99;peine;iepne;_ _ _ _ _;5;douleur;affliction;chagrin;mal;ennui;Punition, sanction ou châtiment infligé(e) pour une faute commise, pour un acte jugé répréhensible ou coupable.;Souffrance physique ou morale, sentiment de quelque mal dans le corps ou dans l’esprit.;"Difficulté ; empêchement."
100;livre;lervi;_ _ _ _ _;5;recueil;fascicule;livret;cahier;album;Ensemble de pages reliées entre elles et dotées de signes destinés à être lus.;Ouvrage de l’esprit, en prose ou en vers, d’assez grande étendue pour faire au moins un volume.;Sous-partie, division de ces ouvrages.
101;tour;rotu;_ _ _ _;4;promenade;circuit;marche;cercle;contour;Construction élevée, cylindrique, carrée ou polygonale.;(Militaire) (Histoire) Machine de guerre que les Romains attachaient sur le dos des éléphants de combat et dans lesquelles ils plaçaient ordinairement des archers.;(Jeu d’échecs) Pièce du jeu d’échecs, de la forme de la construction du même nom (1), pouvant se déplacer horizontalement et verticalement et située au début du jeu dans les angles de l’échiquier.
102;vérité;véréit;_ _ _ _ _ _;6;exactitude;sincérité;authenticité;évidence;réalité;Caractère de ce qui est vrai, conformité d’un récit, d’une relation avec un fait, de ce que l’on dit avec ce que l’on pense.;(Religion) Ce qui est vrai de façon immuable et de toute éternité.;Ce qui est accepté comme étant vrai par un consensus général.
103;bébé;bbéé;_ _ _ _;4;mioche;moutard;petiot;poupon;gosse;Très jeune enfant, nourrisson, qui n’a pas atteint l’âge du sevrage.;Embryon ou fœtus.;(Figuré) Personne ayant un comportement infantile.
104;partie;epatir;_ _ _ _ _ _;6;morceau;portion;ramification;fragment;ration;Portion d’un tout, morceau d’un ensemble.;(Sport) Affrontement ludique entre deux ou plusieurs personnes.;Profession ou spécialité.
105;instant;itnsnat;_ _ _ _ _ _ _;7;minute;moment;insistant;seconde;urgent;(Soutenu) Qui est pressant.;(Soutenu) Qui est imminent, urgent.;Durée très brève, voire infinitésimale.
106;parent;traepn;_ _ _ _ _ _;6;germain;agnat;consanguin;frère;ancêtre;(Au pluriel) Le père et la mère, ou les pères, ou les mères d'une personne, collectivement (c’est la signification étymologique et propre).;(Au singulier) Le père ou la mère d’une personne, d’un enfant.;(Par extension) (Littéraire) Ceux de qui on descend.
107;service;ievrcse;_ _ _ _ _ _ _;7;aide;secours;soutien;office;appui;État, fonctions, devoirs de quelqu’un qui sert une personne ou une collectivité.;Par civilité, indique le fait d’être à la disposition de quelqu’un, prêt à faire ce qui pourra lui être utile ou agréable.;Fait de servir les plats à table et de les ôter.
108;plaisir;psalrii;_ _ _ _ _ _ _;7;sensualité;joie;volupté;amusement;délice;Sentiment, sensation agréable.;Divertissement.;"Volonté ; consentement."
109;soeur;rseuo;_ _ _ _ _;5;nonne;religieuse;dame;moinesse;nonnain;Orthographe erronée de sœur.;Sœur.;
110;lieu;leiu;_ _ _ _;4;endroit;emplacement;secteur;place;terrain;Portion de l’espace, soit prise en elle-même, soit considérée par rapport à ce qui l’occupe.;Il se dit aussi par rapport à la destination.;(Au pluriel) Endroit désigné ou indiqué.
111;verre;revre;_ _ _ _ _;5;godet;drink;bock;hanap;demi;Matière solide, amorphe, transparente, dure et fragile, élaborée à l’aide de sable siliceux, mêlée de calcaire, de soude ou de potasse, avec laquelle on fabrique des produits plats, comme les vitrages, des produits creux, comme la gobeleterie, les bouteilles, etc., et des fibres à l’usage de la construction.;Objet de cette matière.;(En particulier) Système optique utilisé par exemple sur les lunettes.
112;aide;edia;_ _ _ _;4;secours;appui;service;soutien;adjoint;Action d’apporter son soutien physiquement, verbalement, financièrement ou de tout autre manière.;À la fois la personne dont on reçoit du secours et le soutien que l’on en tire.;Secours que procurent certaines choses.
113;journée;oéenujr;_ _ _ _ _ _ _;7;jour;étape;journal;rétribution;traitement;Durée du jour, du lever au coucher du Soleil.;Travail d’un ouvrier pendant un jour.;(Vieilli) Chemin qu’on fait d’un lieu à un autre dans l’espace d’une journée (a donné en anglais journey).
114;numéro;uomrné;_ _ _ _ _ _;6;lascar;zigoto;phénomène;loustic;spectacle;Identifiant numérique ou parfois alphanumérique qu’on met sur quelque chose et qui sert à la reconnaître.;"(Mathématiques) (Informatique) Place ordonnée d’un élément dans un ensemble dénombrable, généralement traduit par un ordinal ou une lettre et un intervalle de variation. Note :  Selon le contexte, cet élément prend un nom spécifique : coefficient, terme, etc. ; et sa place ordonnée également : rang, indice, index, etc.";(Par extension) Rang dans une hiérarchie.
115;chéri;héicr;_ _ _ _ _;5;bien-aimé;favori;cher;préféré;affectionné;Sincèrement aimé.;Terme affectueux désignant l’être aimé.;Participe passé masculin singulier de chérir.
116;musique;uiuqesm;_ _ _ _ _ _ _;7;orchestre;fanfare;chanson;chant;hymne;Capacité intuitive de l’être humain de combiner les sons de façon mélodique, rythmique et harmonique.;"Théorie de cet art ; science des sons considérés sous leurs rapports à la mélodie, au rythme et à l’harmonie.";"Production de sons dans un but artistique ; ces sons ainsi produits."
117;faute;futae;_ _ _ _ _;5;erreur;bévue;manquement;péché;maladresse;Manquement plus ou moins grave à un devoir, à une loi, à une règle, à un usage, à une convenance.;(En particulier) (Religion) Péché.;(En particulier) Adultère.
118;mariage;eairgam;_ _ _ _ _ _ _;7;hymen;alliance;hyménée;sacrement;couple;Union de deux personnes reconnue de façon officielle par la loi ou les règles en vigueur localement, dans le but de s’unir à vie en formant un couple.;(Figuré) Union de deux choses qui se complètent plus ou moins bien.;(Marbrerie) Assemblage de plusieurs bandes de marbre ou de plusieurs carreaux que l'on scelle bout à bout sur une dalle, pour, d'un même trait de scie, en faire la division.
119;bureau;baeuur;_ _ _ _ _ _;6;guichet;cabinet;administration;agence;comptoir;(Mobilier) Meuble à tiroirs et à tablettes où l’on enferme des papiers et sur lequel on écrit.;(Par extension) Table destinée au travail.;(Par extension) Tout endroit où travaillent habituellement des employés, des commis, des gens d’affaires, etc.
120;route;uoert;_ _ _ _ _;5;chemin;trajet;voie;parcours;itinéraire;Voie praticable par les voitures.;(Au singulier) Ensemble de ces voies.;Grande allée percée dans un bois, dans une forêt, pour la commodité du charroi, de la chasse, de la promenade, etc.
121;café;afcé;_ _ _ _;4;cabaret;buvette;bistrot;bar;taverne;Graines de caféier, ou poudre formée de ces grains torréfiés et moulus.;Boisson, généralement bue chaude, de couleur noir-brun, réalisée à partir de cette poudre.;Portion, servie dans une tasse, de cette boisson pour une personne.
123;bonsoir;srobino;_ _ _ _ _ _ _;7;adieu;bonne nuit;bonjour;au revoir;salut;Formule de politesse amicale et souvent mot d’introduction lors d’une rencontre ou lors d’un départ en soirée pour saluer. — Note d’usage :  Selon le moment de la journée, on utilisera bonjour ou bonsoir.;(Ironique) L’affaire est réglée, n’en discutons plus.;Souhait de bonne soirée.
124;compte;tmepco;_ _ _ _ _ _;6;solde;comptabilité;addition;décompte;balance;"Action de compter, dénombrement, calcul opéré sur tel ou tel ensemble de choses ; résultat de cette action.";État de ce qui a été reçu, ce qui est dû, dépensé, avancé ou fourni.;(Par extension) Écrit contenant l’énumération, le calcul, la supputation de cet état.
126;rêve;êver;_ _ _ _;4;rêverie;songe;chimère;illusion;mirage;Songe.;(En particulier) Chose plaisante par opposition à cauchemar (pendant le sommeil ou non).;(Par extension) (Figuré) Projet sans fondement, chimère, utopie.
127;copain;anoipc;_ _ _ _ _ _;6;camarade;pote;compère;ami;compagnon;(Familier) Camarade, personne que l’on apprécie bien.;(Familier) Amoureux.;
129;lettre;eltetr;_ _ _ _ _ _;6;missive;bafouille;message;billet;babillarde;Chacun des caractères d’un alphabet représentant un son, voyelle ou consonne.;(Par extension) (Typographie) Police de caractères ou manière de représenter les lettres.;(Typographie) Chacun des caractères individuels d’une police.
130;fête;tfêe;_ _ _ _;4;bringue;festivité;réjouissance;kermesse;bombance;(Religion) Jour consacré particulièrement à des actes de religion, cérémonies religieuses par lesquelles on célèbre ce jour.;(En particulier) (Christianisme) Célébration du service divin en commémoration de quelque mystère, ou en l’honneur de quelque saint.;(En particulier) Jour de la fête du saint dont une personne porte le prénom.
131;esprit;seiprt;_ _ _ _ _ _;6;entendement;intelligence;génie;raison;âme;Substance incorporelle et immatérielle.;(Mythologie) Âme désincarnée douée de pensée et de vie.;(Philosophie) Principe de la pensée et de la réflexion.
132;seigneur;ursngiee;_ _ _ _ _ _ _ _;8;magnat;gentilhomme;aristocrate;souverain;châtelain;(Histoire) Maître, possesseur d’un pays, d’un État, d’une terre.;Titre que l’on donne à quelques personnes distinguées par leur dignité ou par leur rang, pour leur faire plus d’honneur.;Par plaisanterie, une femme dit de son mari :
133;flic;cifl;_ _ _ _;4;condé;flicard!;argousin!;gendarme!;cogne!;(Argot) (Péjoratif) (Familier) Policier.;(Par extension) (Péjoratif)  N’importe quel représentant des forces de l'ordre.;
135;force;eorfc;_ _ _ _ _;5;vigueur;énergie;puissance;fermeté;solidité;Faculté naturelle d’agir vigoureusement, en particulier en parlant de l’être humain et des animaux.;(Figuré) Aptitude à réfléchir, à concevoir, à produire, en parlant de l’esprit, de l’imagination, du génie, etc.;"Habileté, talent, expérience qu’on a dans un art, dans un exercice, etc.; et, en général, ensemble des ressources dont on peut disposer, des facultés, du bien, du crédit, du pouvoir, etc., dont on jouit."
136;pièce;cpeiè;_ _ _ _ _;5;fragment;morceau;poème;chambre;document;(Absolument) Chacun des éléments d’un ensemble défini. → voir pièce détachée, de toutes pièces, juger sur pièces, pièce à pièce et pièce par pièce;Objet (spatial ou temporel) formant un tout compact identifiable pouvant appartenir à un ensemble plus général. → voir pièce de gibier, pièce de théâtre, pièce à main et être près de ses pièces;(Par métonymie) (Au singulier) (Argot) Argent, monnaie.
137;bras;bsra;_ _ _ _;4;détroit;main-d'oeuvre;égide;tige;aile;(Anatomie) Partie du membre supérieur des humains (et des bipèdes en général) qui s’étend depuis l’épaule (qui la relie au tronc) jusqu’au coude (qui la relie à l’avant-bras). (Synonyme : arrière-bras.);(Anatomie) (Par métonymie) Membre supérieur des humains et autres bipèdes.;(Par analogie) Objet qui ressemble ou qui tient le bras.
138;plan;alpn;_ _ _ _;4;schéma;projet;canevas;dessin;esquisse;Qui est uni, plat, qui ne présente ni courbure ni ondulation.;Qui possède une surface lisse.;(Mathématiques) Surface telle qu’une droite passant par deux points quelconques y soit contenue tout entière.
139;prison;priosn;_ _ _ _ _ _;6;cachot;taule;emprisonnement;cellule;détention;(Justice) Endroit clos où sont enfermés les personnes condamnées à une peine de privation de liberté ou les prévenus en attente de jugement.;"(Par extension) Peine afflictive subie dans un tel lieu ; emprisonnement.";(Figuré) Ce qui tient enfermé quelqu’un ou quelque chose.
140;premier;rimpeer;_ _ _ _ _ _ _;7;primordial;primitif;principal;élémentaire;essentiel;Adjectif numéral ordinal correspondant au nombre 1.;Qui précède tous les autres par rapport au temps, au lieu, à l’ordre, à la dignité, etc.;"Qui passe devant ; qui vient en avant ; qui commence d’abord."
